19458 | কিন্তু এটাকে বিক্রি করে দেয়া কিংবা মালিকানা অন্যদের করে দেয়া- এ ধরনের বড় সিদ্ধান্ত নিতে পারে না তত্ত্বাবধায়ক সরকারের মতো একটি অস্থায়ী সরকার। | কিন্তু এটাকে বিক্রি করে দেয়া কিংবা মালিকানা অন্যদের করে দেয়া- এ ধরনের বড় সিদ্ধান্ত নিতে পারে না তত্ত্বাবধায়ক সরকারের মতো একটি অস্থায়ী সরকার।
19459 | এ সিদ্ধান্ত গ্রহণ করবে নির্বাচিত সরকার। | এ সিদ্ধান্ত গ্রহণ করবে নির্বাচিত সরকার।
19460 | তারা জনস্বার্থে বিবেচনা করবে, তারপর সিদ্ধান্ত গ্রহণ করবে। | তারা জনস্বার্থে বিবেচনা করবে, তারপর সিদ্ধান্ত গ্রহণ করবে।
19461 | বর্তমান সরকারের এ ব্যাপারে তড়িঘড়ি করা কিছুতেই ঠিক হবে না বলে আমি মনে করি। | বর্তমান সরকারের এ ব্যাপারে তড়িঘড়ি করা কিছুতেই ঠিক হবে না বলে আমি মনে করি।
19462 | সাপ্তাহিক : বাংলাদেশের গণতন্ত্রের ভবিষ্যৎ কী। | সাপ্তাহিক : বাংলাদেশের গণতন্ত্রের ভবিষ্যৎ কী।
19463 | নজরুল ইসলাম খান : আমি গণতান্ত্রিক পরিবেশে জীবন ধারণ করতে চাই। | নজরুল ইসলাম খান : আমি গণতান্ত্রিক পরিবেশে জীবন ধারণ করতে চাই।
19464 | আমি চাই যে, এ সরকার কোনো অনুরাগ-বিরাগের বশবর্তী না হয়ে যাকে দিয়ে যে কাজটা সর্বোত্তমভাবে করা সম্ভব তাকে দিয়েই সে কাজ করাবে। | আমি চাই যে, এ সরকার কোনো অনুরাগ-বিরাগের বশবর্তী না হয়ে যাকে দিয়ে যে কাজটা সর্বোত্তমভাবে করা সম্ভব তাকে দিয়েই সে কাজ করাবে।
19465 | বাংলাদেশের গণমানুষের কাছে দুই নেত্রী অত্যন্ত জনপ্রিয়। | বাংলাদেশের গণমানুষের কাছে দুই নেত্রী অত্যন্ত জনপ্রিয়।
19466 | আপনি তাদের পছন্দ নাইবা করতে পারেন। | আপনি তাদের পছন্দ নাইবা করতে পারেন।
19467 | কিন্তু তাদের স্থলাভিষিক্ত হওয়ার মতো যোগ্য কেউ তো এখনো দাঁড়ায়নি। | কিন্তু তাদের স্থলাভিষিক্ত হওয়ার মতো যোগ্য কেউ তো এখনো দাঁড়ায়নি।
19468 | কাজেই সরকার যদি বড় কোনো সিদ্ধান্ত নিতে চায় তাহলে দুই নেত্রীকে সম্পৃক্ত করুক। | কাজেই সরকার যদি বড় কোনো সিদ্ধান্ত নিতে চায় তাহলে দুই নেত্রীকে সম্পৃক্ত করুক।
19469 | তারা রাজনৈতিক কোনো অপরাধ করে থাকলে জনগণই তার বিচার করবে। | তারা রাজনৈতিক কোনো অপরাধ করে থাকলে জনগণই তার বিচার করবে।
19470 | তারা যদি অপরাধ করে তাহলে ন্যায়বিচার করা হোক। | তারা যদি অপরাধ করে তাহলে ন্যায়বিচার করা হোক।
19471 | কিন্তু তাদেরকে শাস্তি দিতেই হবে- এরকম মনোভাব বোধহয় ঠিক হবে না। | কিন্তু তাদেরকে শাস্তি দিতেই হবে- এরকম মনোভাব বোধহয় ঠিক হবে না।
19472 | তারা এক একজন যে জনসমর্থন বহন করেন তা তো যে কেউ পারে না। | তারা এক একজন যে জনসমর্থন বহন করেন তা তো যে কেউ পারে না।
19473 | অনেক বড় নেতা বড় বড় কথা বলছেন নির্বাচনে তাদের জামানতও থাকে না। | অনেক বড় নেতা বড় বড় কথা বলছেন নির্বাচনে তাদের জামানতও থাকে না।
19474 | তারা গোটা দেশের দায়িত্বটা নিতে চাচ্ছেন। | তারা গোটা দেশের দায়িত্বটা নিতে চাচ্ছেন।
19475 | মুশকিলের ব্যাপার। | মুশকিলের ব্যাপার।
19476 | আমাদের একজন খুব বড় নেতা আছেন- যিনি অনেক বড় বড় কথা বলেন- নির্বাচনে তিনি ১৭ জনের মতো প্রার্থী দিয়েছিলেন ১৭টা আসনে। | আমাদের একজন খুব বড় নেতা আছেন- যিনি অনেক বড় বড় কথা বলেন- নির্বাচনে তিনি সতেরো জনের মতো প্রার্থী দিয়েছিলেন সতেরোটা আসনে।
19477 | সব মিলিয়ে সাড়ে ৮ হাজার ভোট পেয়েছেন। | সব মিলিয়ে সাড়ে আট হাজার ভোট পেয়েছেন।
19478 | ব্যক্তিগতভাবে তাদের খুব শ্রদ্ধা করি- কোনো সন্দেহ নেই। | ব্যক্তিগতভাবে তাদের খুব শ্রদ্ধা করি- কোনো সন্দেহ নেই।
19479 | তারা তাদের বিজ্ঞতা-বিবেচনা বোধ-অভিজ্ঞতা দিয়ে দেশের স্বার্থের জন্য খুব বড় অবদান রাখতে পারেন। | তারা তাদের বিজ্ঞতা-বিবেচনা বোধ-অভিজ্ঞতা দিয়ে দেশের স্বার্থের জন্য খুব বড় অবদান রাখতে পারেন।
19480 | কিন্তু জনগণের দায়িত্ব যখন নেয়ার প্রশ্ন আসে, তখন এ দায়িত্ব তাদেরই দিতে হবে যারা এটা বহন করার ক্ষমতা রাখেন। | কিন্তু জনগণের দায়িত্ব যখন নেয়ার প্রশ্ন আসে, তখন এ দায়িত্ব তাদেরই দিতে হবে যারা এটা বহন করার ক্ষমতা রাখেন।
19481 | টকশো তে কেউ খুব ভালো হতে পারে কিন্তু নির্বাচনে সে খুব ভালো হবে তার কোনো গ্যারান্টি নেই। | টকশো তে কেউ খুব ভালো হতে পারে কিন্তু নির্বাচনে সে খুব ভালো হবে তার কোনো গ্যারান্টি নেই।
19483 | সিডরাক্রান্ত পটুয়াখালী ত্রাণ নিয়ে যা চলছে পার্থ সারথি দাস। | সিডরাক্রান্ত পটুয়াখালী ত্রাণ নিয়ে যা চলছে পার্থ সারথি দাস।
19484 | পটুয়াখালী জেলার কলাপাড়া উপজেলার ধুলেশ্বর ইউনিয়নের পশ্চিম ছাবলী গ্রামে মনোয়ারা বেগম থাকছেন একটি ঝুপড়ি ঘরে। | পটুয়াখালী জেলার কলাপাড়া উপজেলার ধুলেশ্বর ইউনিয়নের পশ্চিম ছাবলী গ্রামে মনোয়ারা বেগম থাকছেন একটি ঝুপড়ি ঘরে।
19485 | ঘূর্ণিঝড় সিডরের পর বিধ্বস্ত ঘরটি ঠিকঠাক করতে না পেরে ছেলে আনোয়ার হোসেন (২৫), স্ত্রী ও দুই মেয়ে নিয়ে ঝুপড়িতেই কোনোভাবে দিনগুজরান চলছে। | ঘূর্ণিঝড় সিডরের পর বিধ্বস্ত ঘরটি ঠিকঠাক করতে না পেরে ছেলে আনোয়ার হোসেন (পঁচিশ), স্ত্রী ও দুই মেয়ে নিয়ে ঝুপড়িতেই কোনোভাবে দিনগুজরান চলছে।
19486 | নিজের ছাদহীন ঘর থেকে আকাশ দেখা যায়। | নিজের ছাদহীন ঘর থেকে আকাশ দেখা যায়।
19487 | নড়বড়ে অবস্থায় ছাবলী গ্রামের মূল সড়কের খোলা প্রান্তরে এই একটি ঘরই চোখে পড়ে। | নড়বড়ে অবস্থায় ছাবলী গ্রামের মূল সড়কের খোলা প্রান্তরে এই একটি ঘরই চোখে পড়ে।
19488 | জীর্ণ ঘরটিতে ঢুকতে না ঢুকতেই মনোয়ারা ছুটে আসেন। | জীর্ণ ঘরটিতে ঢুকতে না ঢুকতেই মনোয়ারা ছুটে আসেন।
19489 | চিৎকার করে ডেকে জড়ো করেন ছেলে, ছেলের বউসহ সবাইকে। | চিৎকার করে ডেকে জড়ো করেন ছেলে, ছেলের বউসহ সবাইকে।
19490 | ভেবেছিলেন সাহায্যের তালিকায় নাম উঠাতে সরকারের লোক এসেছে। | ভেবেছিলেন সাহায্যের তালিকায় নাম উঠাতে সরকারের লোক এসেছে।
19491 | কিন্তু সাংবাদিক পরিচয় পেয়ে নিমেষেই মন খারাপ হয়ে যায় তাদের। | কিন্তু সাংবাদিক পরিচয় পেয়ে নিমেষেই মন খারাপ হয়ে যায় তাদের।
19492 | সিডরের ছয় মাস পার হলেও কোনো সাহায্যই পাননি মনোয়ারা। | সিডরের ছয় মাস পার হলেও কোনো সাহায্যই পাননি মনোয়ারা।
19493 | কোনো তালিকায় নাম ওঠেনি। | কোনো তালিকায় নাম ওঠেনি।
19494 | সিডরের পর সেভ দ্য চিলড্রেন’-এর সাহায্য দেয়ার জন্য গ্রামের ৭০ জনের তালিকা হয়। | সিডরের পর সেভ দ্য চিলড্রেন’-এর সাহায্য দেয়ার জন্য গ্রামের সত্তর জনের তালিকা হয়।
19495 | এর মধ্যে মনোয়ারার নামটিই ছিল না। | এর মধ্যে মনোয়ারার নামটিই ছিল না।
19496 | গ্রামটি ৮ নম্বর ওয়ার্ডে। | গ্রামটি আট নম্বর ওয়ার্ডে।
19497 | পরে তিনি ৩ নম্বর ওয়ার্ডের তালিকা করার সময় কাকুতি-মিনতি করে নাম লিখিয়ে কয়েক কেজি চাল পেয়েছিলেন। | পরে তিনি তিন নম্বর ওয়ার্ডের তালিকা করার সময় কাকুতি-মিনতি করে নাম লিখিয়ে কয়েক কেজি চাল পেয়েছিলেন।
19498 | নিজে ও ছেলে আনোয়ার দিনমজুরের কাজ করেন। | নিজে ও ছেলে আনোয়ার দিনমজুরের কাজ করেন।
19499 | কোনো দিন কাজ পান, কোনো দিন পান না। | কোনো দিন কাজ পান, কোনো দিন পান না।
19500 | মনোয়ারা অভিযোগ করেন, গ্রামে সাহায্য পেয়েছে চেয়ারম্যান-মেম্বারের লোকজন আর অবস্থাপন্নরা। | মনোয়ারা অভিযোগ করেন, গ্রামে সাহায্য পেয়েছে চেয়ারম্যান-মেম্বারের লোকজন আর অবস্থাপন্নরা।
19501 | শুধু গরীব মানুষই পায়নি। | শুধু গরীব মানুষই পায়নি।
19502 | পটুয়াখালী জেলার কলাপাড়া উপজেলার ৯টি ইউনিয়নে সিডরে ক্ষতিগ্রস্তদের মধ্যে ত্রাণ বিতরণে অনিয়ম ও অপরিকল্পনার এরকম অনেক চিত্রই পাওয়া গেছে। | পটুয়াখালী জেলার কলাপাড়া উপজেলার ৯টি ইউনিয়নে সিডরে ক্ষতিগ্রস্তদের মধ্যে ত্রাণ বিতরণে অনিয়ম ও অপরিকল্পনার এরকম অনেক চিত্রই পাওয়া গেছে।
19503 | প্রায় ছয় মাস পার হয়ে গেলেও এখানে ত্রাণ নেই, ত্রাণ নেই রব। | প্রায় ছয় মাস পার হয়ে গেলেও এখানে ত্রাণ নেই, ত্রাণ নেই রব।
19504 | বরং এখন গ্রামবাসীরা সৌদি সরকারের দেয়া ঘর পেতে স্থানীয় ইউনিয়ন পরিষদ সদস্যদের চাঁদাবাজির শিকার হচ্ছেন। | বরং এখন গ্রামবাসীরা সৌদি সরকারের দেয়া ঘর পেতে স্থানীয় ইউনিয়ন পরিষদ সদস্যদের চাঁদাবাজির শিকার হচ্ছেন।
19505 | প্রতিবাদ করায় এক প্রবীণ  ব্যক্তিকে জেলেও যেতে হয়েছে ছিনতাই’ মামলায়। | প্রতিবাদ করায় এক প্রবীণ  ব্যক্তিকে জেলেও যেতে হয়েছে ছিনতাই’ মামলায়।
19506 | ঘরবাড়ি হারানোরা যা কিছু অর্থ সাহায্য পেয়েছিল, তা ব্যয় করেছে জমির দলিল তৈরি আর চাঁদা দিতে। | ঘরবাড়ি হারানোরা যা কিছু অর্থ সাহায্য পেয়েছিল, তা ব্যয় করেছে জমির দলিল তৈরি আর চাঁদা দিতে।
19507 | উপজেলা প্রশাসনের দেয়া তথ্য অনুযায়ী, সিডরে পটুয়াখালী জেলার কলাপাড়া উপজেলার ৯ ইউনিয়নে প্রাণহানি হয় ৯৮ ব্যক্তির। | উপজেলা প্রশাসনের দেয়া তথ্য অনুযায়ী, সিডরে পটুয়াখালী জেলার কলাপাড়া উপজেলার নয় ইউনিয়নে প্রাণহানি হয় আটানব্বই ব্যক্তির।
19508 | ৪০ হাজার ১০০টি ঘর পুরোপুরি বিধ্বস্ত হয়। | চল্লিশ হাজার একশটি ঘর পুরোপুরি বিধ্বস্ত হয়।
19509 | এর মধ্যে বেশি ক্ষতি হয়েছে মিঠাগঞ্জ ও ধুলেশ্বর ইউনিয়নে। | এর মধ্যে বেশি ক্ষতি হয়েছে মিঠাগঞ্জ ও ধুলেশ্বর ইউনিয়নে।
19510 | গত ২৮ এপ্রিল সরেজমিনে এই দু্‌ই ইউনিয়নের কয়েকটি গ্রামে ঘুরে ক্ষতিগ্রস্তদের অসহায় অবস্থা আর ত্রাণ-সাহায্য বিতরণের অনেক ত্রুটি ও অসামঞ্জস্য ধরা পড়ে। | গত আঠাশ এপ্রিল সরেজমিনে এই দু্‌ই ইউনিয়নের কয়েকটি গ্রামে ঘুরে ক্ষতিগ্রস্তদের অসহায় অবস্থা আর ত্রাণ-সাহায্য বিতরণের অনেক ত্রুটি ও অসামঞ্জস্য ধরা পড়ে।
19511 | বিধ্বস্ত ঘর, নেই মেরামতের অর্থ। | বিধ্বস্ত ঘর, নেই মেরামতের অর্থ।
19512 | কলাপাড়া পৌর এলাকার অদূরে বাদুরতলি গ্রামে হানিফ হাওলাদারের ঘরের চারটি টিন উড়ে গেছে। | কলাপাড়া পৌর এলাকার অদূরে বাদুরতলি গ্রামে হানিফ হাওলাদারের ঘরের চারটি টিন উড়ে গেছে।
19513 | সাহায্য হিসেবে এলাকায় প্রচুর টিন গেলেও তিনি একটিও পাননি। | সাহায্য হিসেবে এলাকায় প্রচুর টিন গেলেও তিনি একটিও পাননি।
19514 | বেড়ার ঘরে কোনো রকমে আছেন। | বেড়ার ঘরে কোনো রকমে আছেন।
19515 | টিয়াখালী ইউনিয়নের এই নিভৃত গ্রামে বকুল বেগমের ঘরের চালও নেই। | টিয়াখালী ইউনিয়নের এই নিভৃত গ্রামে বকুল বেগমের ঘরের চালও নেই।
19516 | স্বামী, দুই ছেলে ও এক মেয়ে নিয়ে টানাপোড়েনের সংসারে এখন কোনো আয় নেই। | স্বামী, দুই ছেলে ও এক মেয়ে নিয়ে টানাপোড়েনের সংসারে এখন কোনো আয় নেই।
19517 | স্বামী নৌকা শ্রমিক। | স্বামী নৌকা শ্রমিক।
19518 | আগে নিয়মিত কাজ পেতেন এখন পান না। | আগে নিয়মিত কাজ পেতেন এখন পান না।
19519 | তাই কখনো উপোস দিন কাটাতে হয়। | তাই কখনো উপোস দিন কাটাতে হয়।
19520 | ছনের একটি ঘরে হাঁস মুরগির সঙ্গে এক হয়ে বসবাস করছেন বকুলরা। | ছনের একটি ঘরে হাঁস মুরগির সঙ্গে এক হয়ে বসবাস করছেন বকুলরা।
19521 | সাহায্য পেয়েছিলেন ৫ হাজার টাকা। | সাহায্য পেয়েছিলেন পাঁচ হাজার টাকা।
19522 | তবে টিন কেনার আগেই সব অর্থ শেষ হয়ে যায় সংসারের অন্য সব জিনিস কিনতে গিয়ে। | তবে টিন কেনার আগেই সব অর্থ শেষ হয়ে যায় সংসারের অন্য সব জিনিস কিনতে গিয়ে।
19523 | বকুল ক্ষিপ্ত হয়ে বলেন, ঘর বানাইতে ২০-৩০ হাজার টেকা লাগে। | বকুল ক্ষিপ্ত হয়ে বলেন, ঘর বানাইতে বিশ থেকে ত্রিশ হাজার টেকা লাগে।
19524 | সরকার দেছে মোডে ৫ হাজার। | সরকার দেছে মোডে পাঁচ হাজার।
19525 | এই টেকায় কী আর ঘর তুলন যায়। | এই টেকায় কী আর ঘর তুলন যায়।
19526 | মোসলেম খাঁর জমি একেবারে কম নয়। | মোসলেম খাঁর জমি একেবারে কম নয়।
19527 | পরিবারও বড়। | পরিবারও বড়।
19528 | ১০ শতাংশ। | দশ শতাংশ।
19529 | এজন্য হাত পেতেছেন বেসরকারি উন্নয়ন সংস্থার কাছে, সচ্ছল বন্ধুদের কাছে। | এজন্য হাত পেতেছেন বেসরকারি উন্নয়ন সংস্থার কাছে, সচ্ছল বন্ধুদের কাছে।
19530 | বেসরকারি উন্নয়ন সংস্থা আশার কাছ থেকে ঋণ নিয়েছেন ১২ হাজার টাকা। | বেসরকারি উন্নয়ন সংস্থা আশার কাছ থেকে ঋণ নিয়েছেন বারো হাজার টাকা।
19531 | কলাপাড়ার এক হাসপাতালের এক কর্মকর্তা তার বন্ধু। | কলাপাড়ার এক হাসপাতালের এক কর্মকর্তা তার বন্ধু।
19532 | তার কাছ থেকে ধার করেছেন ২০ হাজার টাকা। | তার কাছ থেকে ধার করেছেন বিশ হাজার টাকা।
19533 | দুই সপ্তাহ ধরে টিন-কাঠের কয়েকটি ঘর তুলতে শুরু করেছেন। | দুই সপ্তাহ ধরে টিন-কাঠের কয়েকটি ঘর তুলতে শুরু করেছেন।
19534 | মনে করেছিলেন ৩০ হাজার টাকায় নির্মাণ হয়ে যাবে। | মনে করেছিলেন ত্রিশ হাজার টাকায় নির্মাণ হয়ে যাবে।
19535 | এখন দেখছেন ৫০ হাজার লাগবেই। | এখন দেখছেন পঞ্চাশ হাজার লাগবেই।
19536 | কার কাছে যাবেন মোসলেম। | কার কাছে যাবেন মোসলেম।
19537 | এদিকে যে ঋণ নিয়েছেন তার কিস্তির দিন গণনা শুরু হয়ে গেছে। | এদিকে যে ঋণ নিয়েছেন তার কিস্তির দিন গণনা শুরু হয়ে গেছে।
19538 | মোসলেমের বড় কোনো ব্যবসা নেই। | মোসলেমের বড় কোনো ব্যবসা নেই।
19539 | পোনামাছ চাষ করে পরে বাজারে বিক্রি করেন। | পোনামাছ চাষ করে পরে বাজারে বিক্রি করেন।
19540 | মাঝেমধ্যে শাকসবজিও। | মাঝেমধ্যে শাকসবজিও।
19541 | কিন্তু আয় হয় সামান্যই। | কিন্তু আয় হয় সামান্যই।
19542 | নির্মাণাধীন ঘরের সামনে দাঁড়িয়ে মোসলেম বলেন, গরিব মানুষও কিছু সাইয্য পাইছে। | নির্মাণাধীন ঘরের সামনে দাঁড়িয়ে মোসলেম বলেন, গরিব মানুষও কিছু সাইয্য পাইছে।
19543 | ধনী মানুষও পাইছে। | ধনী মানুষও পাইছে।
19544 | তবে হেই সাইয্য পাইয়া কুনু লাভ হয় নাই। | তবে হেই সাইয্য পাইয়া কুনু লাভ হয় নাই।
19545 | দেহেন ঘরও উডান যায় না। | দেহেন ঘরও উডান যায় না।
19546 | ঘর ভেঙেছে বলে যারা ৫ হাজার টাকা সাহায্য পেয়েছেন, তাদের অনেকেরই মোসলেম বা বকুলের মতো অসহায় অবস্থা। | ঘর ভেঙেছে বলে যারা পাঁচ হাজার টাকা সাহায্য পেয়েছেন, তাদের অনেকেরই মোসলেম বা বকুলের মতো অসহায় অবস্থা।
19547 | আর এখন সৌদি সরকারের ঘর পেতে গিয়ে বড় ধরনের বিপদে পড়েছেন। | আর এখন সৌদি সরকারের ঘর পেতে গিয়ে বড় ধরনের বিপদে পড়েছেন।
19548 | চেয়ারম্যান ও ইউপি সদস্যদের চাঁদাবাজি তাদের বিপদে নতুন মাত্রা যোগ করেছে। | চেয়ারম্যান ও ইউপি সদস্যদের চাঁদাবাজি তাদের বিপদে নতুন মাত্রা যোগ করেছে।
19549 | চাঁদা দিতে অনেকে ঘরের গহনা বন্ধক’ দিয়েও ঘরটি পেতে তালিকায় তো নাম লেখাতেই পারছেন না উপরন্তু চাঁদা দিয়ে তা ফেরতও পাচ্ছেন না। | চাঁদা দিতে অনেকে ঘরের গহনা বন্ধক’ দিয়েও ঘরটি পেতে তালিকায় তো নাম লেখাতেই পারছেন না উপরন্তু চাঁদা দিয়ে তা ফেরতও পাচ্ছেন না।
19550 | অনেকে সাহায্যের অর্থ ব্যয় করে জমির দলিল তৈরি করেও পড়েছেন বিপাকে। | অনেকে সাহায্যের অর্থ ব্যয় করে জমির দলিল তৈরি করেও পড়েছেন বিপাকে।
19551 | সৌদিঘর’-এর ঘেরাটোপ। | সৌদিঘর’-এর ঘেরাটোপ।
19552 | জানা গেছে, সিডর আক্রান্তদের মধ্যে পুরো ঘর বিধ্বস্ত হয়েছে এমন পরিবারকে সৌদি সরকার ঘর তৈরি করে দেয়ার প্রকল্প হাতে নিয়েছে। | জানা গেছে, সিডর আক্রান্তদের মধ্যে পুরো ঘর বিধ্বস্ত হয়েছে এমন পরিবারকে সৌদি সরকার ঘর তৈরি করে দেয়ার প্রকল্প হাতে নিয়েছে।
19553 | এজন্য সরকার উপজেলায় তালিকা তৈরি করছে। | এজন্য সরকার উপজেলায় তালিকা তৈরি করছে।
19554 | তবে খোঁজ নিয়ে জানা গেছে, সৌদি আরবের ঘরগুলো কাদেরকে দেয়া যায় তা খতিয়ে দেখতে উপজেলা প্রশাসনের কর্মকর্তাদের কেউই কোনো গ্রামে সরেজমিনে যাননি। | তবে খোঁজ নিয়ে জানা গেছে, সৌদি আরবের ঘরগুলো কাদেরকে দেয়া যায় তা খতিয়ে দেখতে উপজেলা প্রশাসনের কর্মকর্তাদের কেউই কোনো গ্রামে সরেজমিনে যাননি।
19555 | ইউনিয়ন পরিষদের চেয়ারম্যান ও সদস্যদের সঙ্গে বৈঠক করেই তারা তদন্ত’ বা বাছাই’ পর্ব শেষ করেছেন। | ইউনিয়ন পরিষদের চেয়ারম্যান ও সদস্যদের সঙ্গে বৈঠক করেই তারা তদন্ত’ বা বাছাই’ পর্ব শেষ করেছেন।
19556 | প্রথম দিকে ১০০ ও এর বেশি ঘর পুরোপুরি বিধ্বস্ত এমন গ্রাম নির্বাচনের সিদ্ধান্ত হয়। | প্রথম দিকে একশ ও এর বেশি ঘর পুরোপুরি বিধ্বস্ত এমন গ্রাম নির্বাচনের সিদ্ধান্ত হয়।
19557 | এ সময় গ্রামভিত্তিক ক্ষতিগ্রস্তের বাড়ির তালিকাও হয়। | এ সময় গ্রামভিত্তিক ক্ষতিগ্রস্তের বাড়ির তালিকাও হয়।
19558 | নির্বাচন করা হয় মিঠাগঞ্জ ইউনিয়নের চর নজিব ও মধুখালী এ দুই গ্রাম। | নির্বাচন করা হয় মিঠাগঞ্জ ইউনিয়নের চর নজিব ও মধুখালী এ দুই গ্রাম।
19559 | স্থানীয় ইউপি সদস্যরা এ দুই গ্রামে ২০০ ঘর বিধ্বস্ত হয়েছে বলে প্রশাসনকে জানিয়ে তালিকা তৈরি শুরু করেন। | স্থানীয় ইউপি সদস্যরা এ দুই গ্রামে দু শ ঘর বিধ্বস্ত হয়েছে বলে প্রশাসনকে জানিয়ে তালিকা তৈরি শুরু করেন।
19560 | দেখা গেছে, দুই গ্রামে সবমিলে ১৫০টির বেশি বাড়ি পুরোপুরি বিধ্বস্ত হয়নি। | দেখা গেছে, দুই গ্রামে সবমিলে একশ পঞ্চাশটির বেশি বাড়ি পুরোপুরি বিধ্বস্ত হয়নি।
19561 | স্থানীয় ইউপি সদস্যরা ৫০টি বাড়ি বেশি দেখিয়েছেন। | স্থানীয় ইউপি সদস্যরা পঞ্চাশটি বাড়ি বেশি দেখিয়েছেন।
19562 | পরবর্তীতে সিডরের পর ৫ হাজার টাকা ক্ষতিপূরণ পেয়েছেন এমন বাড়ি ক্ষতিগ্রস্ত’ সামনে রেখে তালিকা তৈরী করা হয়। | পরবর্তীতে সিডরের পর পাঁচ হাজার টাকা ক্ষতিপূরণ পেয়েছেন এমন বাড়ি ক্ষতিগ্রস্ত’ সামনে রেখে তালিকা তৈরী করা হয়।
19563 | শর্ত দেয়া হয়- ক্ষতিগ্রস্তদের কমপক্ষে ৫ শতাংশ জমি থাকতে হবে। | শর্ত দেয়া হয়- ক্ষতিগ্রস্তদের কমপক্ষে পাঁচ শতাংশ জমি থাকতে হবে।
19564 | এক পর্যায়ে আবার গ্রাম বাদ দিয়ে ওয়ার্ডভিত্তিক ঘর দেয়ার সিদ্ধান্ত হয়। | এক পর্যায়ে আবার গ্রাম বাদ দিয়ে ওয়ার্ডভিত্তিক ঘর দেয়ার সিদ্ধান্ত হয়।
19565 | আর এভাবেই ইউপি সদস্যরা চাঁদা তোলার সুযোগ পান। | আর এভাবেই ইউপি সদস্যরা চাঁদা তোলার সুযোগ পান।
19566 | দেখা গেছে, কোনো ওয়ার্ডে হয়ত ঘর পুরোপুরি বিধ্বস্ত হয়েছে ১০০টি। | দেখা গেছে, কোনো ওয়ার্ডে হয়ত ঘর পুরোপুরি বিধ্বস্ত হয়েছে একশটি।
19567 | এখানে ঘর দেয়া হচ্ছে ৫০টি। | এখানে ঘর দেয়া হচ্ছে পঞ্চাশটি।
19568 | তাই ক্ষতিগ্রস্তদের মধ্যে আবার বাছাই করতে হচ্ছে। | তাই ক্ষতিগ্রস্তদের মধ্যে আবার বাছাই করতে হচ্ছে।
19569 | বাছাই করতে গত ৩১ মার্চ অতিরিক্ত ভূমি কমিশনার খায়রুল হাসান সহ উপজেলা প্রশাসনের সংশ্লিষ্ট কর্মকর্তারা ইউনিয়ন পরিষদে বসে ক্ষতিগ্রস্তদের জমির মালিকানা যাচাই করেন। | বাছাই করতে গত ৩১ মার্চ অতিরিক্ত ভূমি কমিশনার খায়রুল হাসান সহ উপজেলা প্রশাসনের সংশ্লিষ্ট কর্মকর্তারা ইউনিয়ন পরিষদে বসে ক্ষতিগ্রস্তদের জমির মালিকানা যাচাই করেন।
19570 | তারা দেখেন অনেকের জমি থাকলেও দলিল নেই। | তারা দেখেন অনেকের জমি থাকলেও দলিল নেই।
19571 | তখন শুধু দলিলধারীদের কাছ থেকে দলিল নিয়ে তারা চলে যান। | তখন শুধু দলিলধারীদের কাছ থেকে দলিল নিয়ে তারা চলে যান।
19572 | কর্মকর্তারা দলিল নিয়ে যাওয়ার পর দলিল নেই এমন লোকজনকে দলিল করানোর নাম করে অর্থ তুলতে উদ্যোগী হয় ইউনিয়ন পরিষদ সদস্যরা। | কর্মকর্তারা দলিল নিয়ে যাওয়ার পর দলিল নেই এমন লোকজনকে দলিল করানোর নাম করে অর্থ তুলতে উদ্যোগী হয় ইউনিয়ন পরিষদ সদস্যরা।
19573 | টাকা দিলে ঘর পাওয়া যাবে প্রচার চালিয়ে দ্বিতীয় দফায় এই চাঁদা তোলার কাজ শুরু হয়। | টাকা দিলে ঘর পাওয়া যাবে প্রচার চালিয়ে দ্বিতীয় দফায় এই চাঁদা তোলার কাজ শুরু হয়।
19574 | জানা গেছে, প্রথমে জানানো হয়েছিল সৌদি সরকারের দেয়া ঘরের দাম পড়বে সোয়া লাখ টাকা। | জানা গেছে, প্রথমে জানানো হয়েছিল সৌদি সরকারের দেয়া ঘরের দাম পড়বে সোয়া লাখ টাকা।
19575 | কিন্তু বর্তমানে ঘরের দাম এসে দাঁড়িয়েছে ৬১ হাজার ৪৯১ টাকা। | কিন্তু বর্তমানে ঘরের দাম এসে দাঁড়িয়েছে একষট্টি হাজার চারশ একানব্বই টাকা।
19576 | এর সঙ্গে শ্রমিক মজুরি ও মালামাল বহন বাবদ ১০ হাজার টাকা দেয়া হবে। | এর সঙ্গে শ্রমিক মজুরি ও মালামাল বহন বাবদ দশ হাজার টাকা দেয়া হবে।
19577 | মিঠাগঞ্জ ইউনিয়নের ৪ ও ৫ নম্বর ওয়ার্ডের মিঠাগঞ্জ, মধুখালী, বাইশাখলা, চরনজিব, দলিপাড়া, হাড়িপাড়া, আইশপাড়া ও ছোট বালিয়াতলিসহ বিভিন্ন গ্রামে সবমিলে ২১৭টি সৌদি ঘর দেয়ার সিদ্ধান্ত হয়েছে। | মিঠাগঞ্জ ইউনিয়নের ৪ ও ৫ নম্বর ওয়ার্ডের মিঠাগঞ্জ, মধুখালী, বাইশাখলা, চরনজিব, দলিপাড়া, হাড়িপাড়া, আইশপাড়া ও ছোট বালিয়াতলিসহ বিভিন্ন গ্রামে সবমিলে ২১৭টি সৌদি ঘর দেয়ার সিদ্ধান্ত হয়েছে।
